COD. COLEGIO	 REGIONAL	 PROVINCIA	 DISTRITO	 CORREGIMIENTO	 NOMBRE COLEGIO	ÁREA	PROGRAMAS	 TIPO	APROBADO 1 GRADO HOMBRE	APROBADO 1 GRADO MUJER	APROBADO 2 GRADO HOMBRE	APROBADO 2 GRADO MUJER	APROBADO 3 GRADO HOMBRE	APROBADO 3 GRADO MUJER	APROBADO 4 GRADO HOMBRE	APROBADO 4 GRADO MUJER	APROBADO 5 GRADO HOMBRE	APROBADO 5 GRADO MUJER	APROBADO 6 GRADO HOMBRE	APROBADO 6 GRADO MUJER	REPROBADO 1 GRADO HOMBRE	REPROBADO 1 GRADO MUJER	REPROBADO 2 GRADO HOMBRE	REPROBADO 2 GRADO MUJER	REPROBADO 3 GRADO HOMBRE	REPROBADO 3 GRADO MUJER	REPROBADO 4 GRADO HOMBRE	REPROBADO 4 GRADO MUJER	REPROBADO 5 GRADO HOMBRE	REPROBADO 5 GRADO MUJER	REPROBADO 6 GRADO HOMBRE	REPROBADO 6 GRADO MUJER	DESERTORES 1 GRADO HOMBRE	DESERTORES 1 GRADO MUJER	DESERTORES 2 GRADO HOMBRE	DESERTORES 2 GRADO MUJER	DESERTORES 3 GRADO HOMBRE	DESERTORES 3 GRADO MUJER	DESERTORES 4 GRADO HOMBRE	DESERTORES 4 GRADO MUJER	DESERTORES 5 GRADO HOMBRE	DESERTORES 5 GRADO MUJER	DESERTORES 6 GRADO HOMBRE	DESERTORES 6 GRADO MUJER	DOCENTES	AULAS
4991	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	TOCUMEN	C.E.B.G. LA SIESTA	URBANA	PRIMARIA UNIGRADO	OFICIAL	91	100	95	104	86	75	94	98	103	100	92	119	10	11	17	14	11	5	8	8	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	55	26
5308	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	PACORA	C.E.B.G. CIUDAD SANTA FE	URBANA	PRIMARIA UNIGRADO	OFICIAL	85	80	101	96	86	82	100	98	84	95	73	104	12	7	5	3	0	2	3	3	2	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	38	33
5309	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	PACORA	C.E.B.G. CARLOS C. AROSEMENA	URBANA	PRIMARIA UNIGRADO	OFICIAL	37	35	37	30	38	33	32	30	35	36	44	30	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	6
5672	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	DON BOSCO	COL. SANTO DOMINGO SAVIO	URBANA	PRIMARIA UNIGRADO	PARTICULAR	45	43	41	35	29	40	34	32	22	29	30	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	14
5835	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	CURUNDÚ	CTRO. EDUCATIVO MARIE POUSSEPIN	URBANA	PRIMARIA UNIGRADO	PARTICULAR	26	18	35	28	20	36	24	26	18	29	17	22	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	11	11
5880	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	SAN FRANCISCO	C.E.B.G. EN BUSCA DE UN MAÑANA	URBANA	PRIMARIA UNIGRADO	OFICIAL	9	1	6	3	8	2	4	1	6	1	2	1	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3
5898	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	PARQUE LEFEVRE	ESC. SAN CRISTÓBAL	URBANA	PRIMARIA UNIGRADO	PARTICULAR	18	11	14	13	13	15	11	9	11	7	14	10	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6
5899	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	PARQUE LEFEVRE	ACADEMIA INTERAMERICANA DE PANAMÁ	URBANA	PRIMARIA UNIGRADO	PARTICULAR	39	47	52	47	56	50	47	43	49	45	52	46	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	3	0	0	3	1	4	0	1	41	25
5901	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	PARQUE LEFEVRE	INSTITUTO COMERCIAL OVIDIO DE LEÓN	URBANA	PRIMARIA UNIGRADO	PARTICULAR	11	15	9	7	17	13	10	9	11	13	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6
5903	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	RÍO ABAJO	ESC. CLARA OPHELIA WATTLEY	URBANA	PRIMARIA UNIGRADO	PARTICULAR	18	14	10	14	14	13	10	8	9	9	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8
5905	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	RÍO ABAJO	ESCUELA BILINGÜE ARCO IRIS	URBANA	PRIMARIA UNIGRADO	PARTICULAR	15	19	8	17	14	16	10	17	8	7	10	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	6	6
5906	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	RÍO ABAJO	CENTRO EDUCATIVO BILINGÜE CHILDREN OF THE FUTURE	URBANA	PRIMARIA UNIGRADO	PARTICULAR	5	12	6	8	10	9	9	7	8	7	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4
5907	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	JUAN DÍAZ	COL. BILINGÜE MOISÉS COLLEGE	URBANA	PRIMARIA UNIGRADO	PARTICULAR	12	15	15	22	19	16	9	15	14	20	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6
5908	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	DON BOSCO	PARTICULAR OSIRIS	URBANA	PRIMARIA UNIGRADO	PARTICULAR	9	8	12	13	13	8	11	8	8	8	12	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7
5909	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	JUAN DÍAZ	PARROQUIAL SAN JUDAS TADEO	URBANA	PRIMARIA UNIGRADO	PARTICULAR	15	28	32	29	25	27	28	26	35	33	30	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12
5911	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	JUAN DÍAZ	CTRO. EDUCATIVO BELÉN	URBANA	PRIMARIA UNIGRADO	PARTICULAR	15	8	2	7	10	4	2	5	7	9	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6
5913	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	JUAN DÍAZ	COL. NUESTRA SEÑORA DEL CARMEN	URBANA	PRIMARIA UNIGRADO	PARTICULAR	31	27	22	22	30	28	24	26	22	26	38	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12
5914	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	JUAN DÍAZ	ESC. ADVENTISTA DE CIUDAD RADIAL	URBANA	PRIMARIA UNIGRADO	PARTICULAR	4	3	6	6	6	8	4	6	11	6	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6
5915	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	JUAN DÍAZ	COLEGIO SAN AGUSTÍN	URBANA	PRIMARIA UNIGRADO	PARTICULAR	69	68	62	66	72	59	62	70	49	87	47	66	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	2	0	1	0	0	28	28
5916	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	JUAN DÍAZ	TSUNESABURO MAKICUCHI	URBANA	PRIMARIA UNIGRADO	PARTICULAR	4	2	7	1	9	3	13	1	9	5	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	6
5919	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	DON BOSCO	COLEGIO CLARET	URBANA	PRIMARIA UNIGRADO	PARTICULAR	28	22	22	28	18	32	27	33	20	34	26	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	12	12
5920	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	PEDREGAL	ESC. CRISTIANA ABRAHAM	URBANA	PRIMARIA UNIGRADO	PARTICULAR	11	7	11	7	7	9	10	6	8	10	13	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4
5922	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	PEDREGAL	COL. EL BUEN PASTOR DE JIREH	URBANA	PRIMARIA UNIGRADO	PARTICULAR	16	14	15	14	10	12	11	15	13	24	19	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6
5924	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	PEDREGAL	ESC. LA NUEVA JERUSALÉM	URBANA	PRIMARIA UNIGRADO	PARTICULAR	25	19	22	20	18	11	11	21	9	16	11	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	9
5926	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	ANCÓN	CTRO. CULTURAL CHINO PANAMEÑO INSTITUTO SUN-YAT-SEN	URBANA	PRIMARIA UNIGRADO	PARTICULAR	57	52	54	48	66	46	65	61	65	62	59	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	24
5928	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	ANCÓN	COL. LAS ESCLAVAS DEL SAGRADO CORAZÓN DE JESÚS	URBANA	PRIMARIA UNIGRADO	PARTICULAR	0	36	0	39	0	41	0	49	0	51	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10
5929	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	ANCÓN	COL. SAN VICENTE DE PAUL	URBANA	PRIMARIA UNIGRADO	PARTICULAR	16	24	20	35	22	24	25	21	22	24	31	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	12
5930	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	ANCÓN	CROSSROADS CHRISTIAN ACADEMY	URBANA	PRIMARIA UNIGRADO	PARTICULAR	8	11	9	10	10	8	13	9	12	10	12	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	5	5
5931	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	ANCÓN	INSTITUTO ATENEA	URBANA	PRIMARIA UNIGRADO	PARTICULAR	43	31	35	31	40	36	32	41	35	26	29	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	16
5932	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	ANCÓN	COL. ISAAC RABIN	URBANA	PRIMARIA UNIGRADO	PARTICULAR	7	10	9	15	5	4	15	8	11	5	9	16	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	1	0	1	0	0	5	5
5933	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	ANCÓN	ACADEMIA VASCO NUEZ DE BALBOA	URBANA	PRIMARIA UNIGRADO	PARTICULAR	26	17	25	28	30	32	24	36	32	28	41	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12
5934	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	ANCÓN	COL. REAL DE PANAMÁ	URBANA	PRIMARIA UNIGRADO	PARTICULAR	21	20	21	35	21	23	23	35	25	33	30	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12
5935	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	BETANIA	ESC. PANAMÁ CHRISTIAN ACADEMY	URBANA	PRIMARIA UNIGRADO	PARTICULAR	42	36	39	39	42	35	34	46	32	42	30	43	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	17	18
5969	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	TOCUMEN	CTRO. EDUCATIVO BILINGÜE TOCUMEN	URBANA	PRIMARIA UNIGRADO	PARTICULAR	22	7	7	7	15	14	10	7	19	9	15	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5
5970	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	TOCUMEN	CTRO. EDUCATIVO FUENTE DE AGUA VIVA	URBANA	PRIMARIA UNIGRADO	PARTICULAR	22	34	26	30	18	24	22	25	25	31	23	32	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12
5971	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	TOCUMEN	ESC. BILINGÜE LA ACADEMIA	URBANA	PRIMARIA UNIGRADO	PARTICULAR	11	19	17	14	12	12	8	10	3	6	12	6	10	0	2	3	3	2	8	10	13	9	5	18	0	0	0	0	0	0	0	0	0	0	0	0	10	6
6194	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	EL CHORRILLO	ESC. BILINGÜE TOMAS A. EDISON	URBANA	PRIMARIA UNIGRADO	PARTICULAR	16	13	10	7	7	7	6	6	7	5	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4
6196	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	ANCÓN	COL. JAVIER	URBANA	PRIMARIA UNIGRADO	PARTICULAR	99	77	99	84	98	78	94	88	98	83	90	81	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	2	4	1	0	1	1	0	3	1	37	30
6198	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	CALIDONIA	ESCUELA LATINOAMERICANO	URBANA	PRIMARIA UNIGRADO	PARTICULAR	29	22	32	21	28	23	15	29	18	14	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10
6202	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	BETHANIA	INST. BILINGÜE SANTA MARÍA LA ANTIGUA	URBANA	PRIMARIA UNIGRADO	PARTICULAR	19	13	13	16	16	14	12	13	9	18	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6
6203	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	BETHANIA	ACADEMIA CRISTIANA DOULOS	URBANA	PRIMARIA UNIGRADO	PARTICULAR	6	6	4	5	1	3	5	7	5	1	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
6204	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	BETHANIA	COL. INTERNACIONAL DE MARÍA INMACULADA	URBANA	PRIMARIA UNIGRADO	PARTICULAR	41	52	36	66	42	60	52	70	20	64	24	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	22
6205	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	PARQUE LEFEVRE	OXFORD INTERNATIONAL SCHOOL	URBANA	PRIMARIA UNIGRADO	PARTICULAR	87	57	68	69	56	67	66	60	58	46	51	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	26
6206	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	BETHANIA	CTRO. EDUCATIVO COMUNITARIO SAN ANTONIO	URBANA	PRIMARIA UNIGRADO	PARTICULAR	30	18	24	22	28	23	25	19	18	28	28	20	4	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11
6207	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	BETHANIA	ASOCIACIÓN ACADEMIA HEBREA DE PANAMÁ	URBANA	PRIMARIA UNIGRADO	PARTICULAR	27	20	19	33	33	18	27	23	31	15	18	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11
6211	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	BETANIA	THE OXFORD SCHOOL	URBANA	PRIMARIA UNIGRADO	PARTICULAR	85	80	75	65	69	61	65	70	72	57	65	54	0	0	0	0	0	0	0	0	0	0	1	0	2	3	1	3	2	2	2	2	3	1	6	4	30	32
6212	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	BELLA VISTA	COL. EPISCOPAL DE PANAMÁ	URBANA	PRIMARIA UNIGRADO	PARTICULAR	22	40	26	36	32	26	25	31	26	30	28	33	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	2	1	13	13
6213	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	BELLA VISTA	COL. LA SALLE	URBANA	PRIMARIA UNIGRADO	PARTICULAR	74	63	82	57	67	75	83	64	79	66	96	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	30
6214	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	BELLA VISTA	COL. ANGLO MEXICANO	URBANA	PRIMARIA UNIGRADO	PARTICULAR	12	6	11	4	7	4	10	10	7	9	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6
6216	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	BELLA VISTA	THE LINCOLN ACADEMY	URBANA	PRIMARIA UNIGRADO	PARTICULAR	32	23	22	12	32	18	39	21	15	17	19	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	15
6218	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	BELLA VISTA	ACADEMIA HOSANNA	URBANA	PRIMARIA UNIGRADO	PARTICULAR	9	16	14	4	11	10	9	5	9	13	8	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	5
6220	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	BELLA VISTA	ESCUELA BELLA VISTA	URBANA	PRIMARIA UNIGRADO	PARTICULAR	21	12	11	9	7	9	6	11	14	9	12	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5
6221	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	BELLA VISTA	COL. REGIOMONTANO	URBANA	PRIMARIA UNIGRADO	PARTICULAR	1	4	2	0	7	0	6	1	6	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	6
6222	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	BELLA VISTA	ESC. AMERICANA	URBANA	PRIMARIA UNIGRADO	PARTICULAR	17	7	26	15	19	13	11	17	17	15	16	10	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	7	7
6223	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	BELLA VISTA	ESC. KING´S SCHOOL	URBANA	PRIMARIA UNIGRADO	PARTICULAR	10	14	9	8	12	10	10	9	18	6	14	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	5
6230	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	PUEBLO NUEVO	COL. BILINGÜE VISTA HERMOSA	URBANA	PRIMARIA UNIGRADO	PARTICULAR	8	15	12	14	6	9	6	14	10	6	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4
6232	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	PUEBLO NUEVO	INSTITUTO PANAMERICANO	URBANA	PRIMARIA UNIGRADO	PARTICULAR	112	127	103	135	103	125	99	130	102	128	134	131	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	48	48
6233	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	PUEBLO NUEVO	COLEGIO SANTA MARTA	URBANA	PRIMARIA UNIGRADO	PARTICULAR	11	30	19	15	10	11	12	18	12	12	20	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	6
6236	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	PUEBLO NUEVO	ESC. EL BUEN PASTOR DE CATEDRAL DE VIDA	URBANA	PRIMARIA UNIGRADO	PARTICULAR	18	19	14	9	11	14	15	11	6	16	9	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	6	9
6238	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	SAN FRANCISCO	COL. ADVENTISTA METROPOLITANO	URBANA	PRIMARIA UNIGRADO	PARTICULAR	15	11	10	11	19	21	18	15	24	18	16	14	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	7	7
6239	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	SAN FRANCISCO	INSTITUTO ALBERTO EINSTEIN	URBANA	PRIMARIA UNIGRADO	PARTICULAR	34	23	25	23	23	28	33	27	30	31	29	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	18
6240	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	SAN FRANCISCO	INSTITUTO ITALIANO ENRICO FERMI	URBANA	PRIMARIA UNIGRADO	PARTICULAR	45	43	44	41	40	39	30	43	43	33	38	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	18
6242	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	SAN FRANCISCO	ESC. MONTESSORI DE PANAMÁ	URBANA	PRIMARIA UNIGRADO	PARTICULAR	13	16	14	21	13	16	8	17	13	12	10	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6
6243	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	SAN FRANCISCO	INSTITUTO TECNOLÓGICO BARÚ	URBANA	PRIMARIA UNIGRADO	PARTICULAR	10	11	9	7	8	12	16	7	12	7	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5
6244	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	SAN FRANCISCO	COLEGIO EUROPEO PANAMÁ	URBANA	PRIMARIA UNIGRADO	PARTICULAR	14	14	10	10	9	11	17	11	11	10	13	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5
6245	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	SAN FRANCISCO	COL. LOGOS	URBANA	PRIMARIA UNIGRADO	PARTICULAR	1	1	0	0	3	2	0	0	2	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
6247	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	PARQUE LEFEVRE	INSTITUTO EPISCOPAL SAN CRISTÓBAL	URBANA	PRIMARIA UNIGRADO	PARTICULAR	66	58	54	69	70	56	55	77	62	62	68	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	28
6248	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	PARQUE LEFEVRE	ACADEMIA BILINGÜE SIMÓN RODRÍGUEZ	URBANA	PRIMARIA UNIGRADO	PARTICULAR	3	1	3	5	1	5	2	1	0	1	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
6249	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	PARQUE LEFEVRE	INSTITUTO WILLIAM H. KILPATRICK	URBANA	PRIMARIA UNIGRADO	PARTICULAR	22	16	20	15	15	20	19	23	24	27	10	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9
6265	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	LAS MAÑANITAS	ESC. LAS MAÑANITAS EL BUEN PASTOR	URBANA	PRIMARIA UNIGRADO	PARTICULAR	40	28	33	29	28	33	33	34	32	32	35	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	12
6266	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	LAS MAÑANITAS	C.E.B.G. LA LUZ	URBANA	PRIMARIA UNIGRADO	PARTICULAR	11	18	12	18	11	19	10	14	10	7	11	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	6
6267	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	LAS MAÑANITAS	INSTITUTO BERN	URBANA	PRIMARIA UNIGRADO	PARTICULAR	38	47	41	52	35	41	24	46	31	45	32	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	18
6268	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	24 DE DICIEMBRE	CENTRO EDUCATIVO BILINGÜE RICAURTE SOLER	URBANA	PRIMARIA UNIGRADO	PARTICULAR	4	1	6	1	6	3	7	2	1	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
6269	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	24 DE DICIEMBRE	CTRO. EDUCATIVO QUIRIAT-SALEM	URBANA	PRIMARIA UNIGRADO	PARTICULAR	10	4	6	5	8	3	3	8	2	6	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	6
6270	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	24 DE DICIEMBRE	CTRO. EDUCATIVO BILINGÜE UN PASO HACIA EL FUTURO	URBANA	PRIMARIA UNIGRADO	PARTICULAR	25	25	19	21	18	7	11	12	18	19	15	14	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	8	8
6338	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	PARQUE LEFEVRE	BRADER	URBANA	PRIMARIA UNIGRADO	PARTICULAR	45	39	36	47	43	42	49	36	50	35	49	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18
6809	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	EL CHORRILLO	C.E.B.G. BILINGÜE NUESTRA SRA. DE LA MERCED (CASITA DE FÁTIMA)	URBANA	PRIMARIA UNIGRADO	OFICIAL	25	29	32	24	25	25	30	24	26	23	19	30	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	12
6821	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	PACORA	I.P.T. CHINA - TAIWÁN	URBANA	PRIMARIA UNIGRADO	OFICIAL	52	58	51	65	54	61	63	51	62	60	58	60	4	0	1	3	2	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	46	24
6953	PANAMÁ CENTRO	PANAMÁ	PANAMÁ	24 DE DICIEMBRE	ESC. ADVENTISTA BILINGÜE DE NUEVA ESPERANZA	URBANA	PRIMARIA UNIGRADO	PARTICULAR	7	2	5	1	2	1	5	1	3	9	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2
