FID,the_geom,Educ_Code,Educ_Name,Adm2_Name,Adm3_Name,Adm4_Name,Adm4_Code,Educ_Type,Latitude,Longitude,Accuracy,ADM4_COD_1,ADM3_NAM_1,ADM2_NAM_1,NUMBER
sle_educ_pt_steward_schools.17562,POINT (-11.709198354999955 7.9493174270000395),SLE_Seco_0912,Namya Secondary School,Bo,Kakua (Bo Town),East,SLE03019102,Secondary School,7.94931743,-11.70919836,Needs Validation - STEWARD Project,SLE03019102,Bo Town,Bo,912
sle_educ_pt_steward_schools.17563,POINT (-11.718855118999954 7.954070349000062),SLE_Prim_0913,Namya Islamic Primary School,Bo,Kakua (Bo Town),East,SLE03019102,Primary School,7.95407035,-11.71885512,Needs Validation - STEWARD Project,SLE03019102,Bo Town,Bo,913
sle_educ_pt_steward_schools.17564,POINT (-11.718077578999953 7.955738015000065),SLE_Prim_0914,S.L.M.B. Primary School,Bo,Kakua (Bo Town),East,SLE03019102,Primary School,7.95573802,-11.71807758,Needs Validation - STEWARD Project,SLE03019102,Bo Town,Bo,914
sle_educ_pt_steward_schools.17565,POINT (-11.722590650999962 7.958392025000023),SLE_Prim_0915,B.D.E.C. Primary School,Bo,Kakua (Bo Town),East,SLE03019104,Primary School,7.95839202,-11.72259065,Needs Validation - STEWARD Project,SLE03019104,Bo Town,Bo,915
sle_educ_pt_steward_schools.17566,POINT (-11.728602294999973 7.957394744000055),SLE_Prim_0916,Model Primary School,Bo,Kakua (Bo Town),East,SLE03019104,Primary School,7.95739474,-11.7286023,Needs Validation - STEWARD Project,SLE03019104,Bo Town,Bo,916
sle_educ_pt_steward_schools.17567,POINT (-11.730033315999947 7.968182909000063),SLE_Seco_0917,Abduel Nassar Secondary School,Bo,Kakua (Bo Town),East,SLE03019105,Secondary School,7.96818291,-11.73003332,Needs Validation - STEWARD Project,SLE03019105,Bo Town,Bo,917
sle_educ_pt_steward_schools.17568,POINT (-11.727443832999938 7.964495348000071),SLE_Seco_0918,Islamic Call Society Secondary School,Bo,Kakua (Bo Town),East,SLE03019105,Secondary School,7.96449535,-11.72744383,Needs Validation - STEWARD Project,SLE03019105,Bo Town,Bo,918
sle_educ_pt_steward_schools.17569,POINT (-11.730405813999937 7.968315988000029),SLE_Prim_0919,Dr.Margai Pre-School,Bo,Kakua (Bo Town),East,SLE03019105,Primary School,7.96831599,-11.73040581,Needs Validation - STEWARD Project,SLE03019105,Bo Town,Bo,919
sle_educ_pt_steward_schools.17570,POINT (-11.726822917999982 7.966541492000033),SLE_Prim_0920,Islamic Call Society Primary School,Bo,Kakua (Bo Town),East,SLE03019105,Primary School,7.96654149,-11.72682292,Needs Validation - STEWARD Project,SLE03019105,Bo Town,Bo,920
sle_educ_pt_steward_schools.17571,POINT (-11.730762149999975 7.9413693940000485),SLE_Prim_0921,Sierra Leone United Islamic Mission Primary School,Bo,Kakua (Bo Town),East,SLE03019106,Primary School,7.94136939,-11.73076215,Needs Validation - STEWARD Project,SLE03019106,Bo Town,Bo,921
sle_educ_pt_steward_schools.17572,POINT (-11.72543173899993 7.952165863000062),SLE_Seco_0922,Ansarul Islamic Secondary School - Messima,Bo,Kakua (Bo Town),East,SLE03019107,Secondary School,7.95216586,-11.72543174,Needs Validation - STEWARD Project,SLE03019107,Bo Town,Bo,922
sle_educ_pt_steward_schools.17573,POINT (-11.720626316999926 7.953272635000076),SLE_Seco_0923,Centinnary Seconday School,Bo,Kakua (Bo Town),East,SLE03019107,Secondary School,7.95327264,-11.72062632,Needs Validation - STEWARD Project,SLE03019107,Bo Town,Bo,923
sle_educ_pt_steward_schools.17574,POINT (-11.723911165999937 7.952483057000052),SLE_Prim_0924,B.D.E.C. Primary School- Messima,Bo,Kakua (Bo Town),East,SLE03019107,Primary School,7.95248306,-11.72391117,Needs Validation - STEWARD Project,SLE03019107,Bo Town,Bo,924
sle_educ_pt_steward_schools.17575,POINT (-11.731434065999963 7.9552527370000234),SLE_Prim_0925,Bo District Education Committee Primary School,Bo,Kakua (Bo Town),East,SLE03019107,Primary School,7.95525274,-11.73143407,Needs Validation - STEWARD Project,SLE03019107,Bo Town,Bo,925
sle_educ_pt_steward_schools.17576,POINT (-11.71893057899996 7.95039231800007),SLE_Prim_0926,St. Theresa Police Primary School,Bo,Kakua (Bo Town),East,SLE03019107,Primary School,7.95039232,-11.71893058,Needs Validation - STEWARD Project,SLE03019107,Bo Town,Bo,926
sle_educ_pt_steward_schools.17577,POINT (-11.72924822899995 7.950911941000072),SLE_Prim_0927,U.M.C. Primary School - Messima,Bo,Kakua (Bo Town),East,SLE03019108,Primary School,7.95091194,-11.72924823,Needs Validation - STEWARD Project,SLE03019108,Bo Town,Bo,927
sle_educ_pt_steward_schools.17578,POINT (-11.734707577999927 7.963688496000032),SLE_Scho_0928,Holy Roasery School,Bo,Kakua (Bo Town),East,SLE03019109,School,7.9636885,-11.73470758,Needs Validation - STEWARD Project,SLE03019109,Bo Town,Bo,928
sle_educ_pt_steward_schools.17579,POINT (-11.734098667999945 7.9620751400000245),SLE_Scho_0929,Holy Roasery School,Bo,Kakua (Bo Town),East,SLE03019109,School,7.96207514,-11.73409867,Needs Validation - STEWARD Project,SLE03019109,Bo Town,Bo,929
sle_educ_pt_steward_schools.17580,POINT (-11.736336267999945 7.9619067730000666),SLE_Scho_0930,Kemende (2),Bo,Kakua (Bo Town),East,SLE03019109,School,7.96190677,-11.73633627,Needs Validation - STEWARD Project,SLE03019109,Bo Town,Bo,930
sle_educ_pt_steward_schools.17581,POINT (-11.727968817999965 7.963019083000063),SLE_Prim_0931,Ahmadiyya Muslim Primary School,Bo,Kakua (Bo Town),East,SLE03019109,Primary School,7.96301908,-11.72796882,Needs Validation - STEWARD Project,SLE03019109,Bo Town,Bo,931
sle_educ_pt_steward_schools.17582,POINT (-11.735079304999942 7.960975365000024),SLE_Prim_0932,Bo Evangelical school of Theology,Bo,Kakua (Bo Town),East,SLE03019109,Primary School,7.96097536,-11.7350793,Needs Validation - STEWARD Project,SLE03019109,Bo Town,Bo,932
sle_educ_pt_steward_schools.17583,POINT (-11.733150550999937 7.963978869000073),SLE_Prim_0933,U.M.C. Primary School,Bo,Kakua (Bo Town),East,SLE03019109,Primary School,7.96397887,-11.73315055,Needs Validation - STEWARD Project,SLE03019109,Bo Town,Bo,933
sle_educ_pt_steward_schools.17584,POINT (-11.725535282999942 7.970561797000073),SLE_Seco_0934,Milton Comprehesive Secondary School,Bo,Kakua (Bo Town),North,SLE03019111,Secondary School,7.9705618,-11.72553528,Needs Validation - STEWARD Project,SLE03019111,Bo Town,Bo,934
sle_educ_pt_steward_schools.17585,POINT (-11.72682618899995 7.97114061700006),SLE_Scho_0935,Queen of the Rosery School,Bo,Kakua (Bo Town),North,SLE03019111,School,7.97114062,-11.72682619,Needs Validation - STEWARD Project,SLE03019111,Bo Town,Bo,935
sle_educ_pt_steward_schools.17586,POINT (-11.728820456999927 7.971172660000036),SLE_Prim_0936,St. Peters Primary School,Bo,Kakua (Bo Town),North,SLE03019111,Primary School,7.97117266,-11.72882046,Needs Validation - STEWARD Project,SLE03019111,Bo Town,Bo,936
sle_educ_pt_steward_schools.17587,POINT (-11.739725000999954 7.9726457450000225),SLE_Prim_0937,Ansarul Islamic Primary school,Bo,Kakua (Bo Town),North,SLE03019112,Primary School,7.97264574,-11.739725,Needs Validation - STEWARD Project,SLE03019112,Bo Town,Bo,937
sle_educ_pt_steward_schools.17588,POINT (-11.737974059999942 7.9710399600000414),SLE_Prim_0938,Islamic Call Society Primary School,Bo,Kakua (Bo Town),North,SLE03019112,Primary School,7.97103996,-11.73797406,Needs Validation - STEWARD Project,SLE03019112,Bo Town,Bo,938
sle_educ_pt_steward_schools.17589,POINT (-11.739905628999963 7.969825456000024),SLE_Prim_0939,Sierra Church Primary School,Bo,Kakua (Bo Town),North,SLE03019112,Primary School,7.96982546,-11.73990563,Needs Validation - STEWARD Project,SLE03019112,Bo Town,Bo,939
sle_educ_pt_steward_schools.17590,POINT (-11.734303851999925 7.971136493000074),SLE_Seco_0940,Ahmadiyya Muslim Secondary School,Bo,Kakua (Bo Town),North,SLE03019113,Secondary School,7.97113649,-11.73430385,Needs Validation - STEWARD Project,SLE03019113,Bo Town,Bo,940
sle_educ_pt_steward_schools.17591,POINT (-11.73465456699995 7.972082915000044),SLE_Prim_0941,Ahmadiyya Muslim Primary School,Bo,Kakua (Bo Town),North,SLE03019113,Primary School,7.97208292,-11.73465457,Needs Validation - STEWARD Project,SLE03019113,Bo Town,Bo,941
sle_educ_pt_steward_schools.17592,POINT (-11.734769387999961 7.9702660020000735),SLE_Prim_0942,B.D.E.C. Primary School,Bo,Kakua (Bo Town),North,SLE03019113,Primary School,7.970266,-11.73476939,Needs Validation - STEWARD Project,SLE03019113,Bo Town,Bo,942
sle_educ_pt_steward_schools.17593,POINT (-11.734735475999969 7.967889864000028),SLE_Prim_0943,Namya Islamic Primary School,Bo,Kakua (Bo Town),North,SLE03019113,Primary School,7.96788986,-11.73473548,Needs Validation - STEWARD Project,SLE03019113,Bo Town,Bo,943
sle_educ_pt_steward_schools.17594,POINT (-11.734891294999954 7.966786493000029),SLE_Prim_0944,Quranic Education Primary School,Bo,Kakua (Bo Town),North,SLE03019113,Primary School,7.96678649,-11.7348913,Needs Validation - STEWARD Project,SLE03019113,Bo Town,Bo,944
sle_educ_pt_steward_schools.17595,POINT (-11.736540128999934 7.98302158000007),SLE_Seco_0945,Christ the King College (Sec. School),Bo,Kakua (Bo Town),North,SLE03019114,Secondary School,7.98302158,-11.73654013,Needs Validation - STEWARD Project,SLE03019114,Bo Town,Bo,945
sle_educ_pt_steward_schools.17596,POINT (-11.735743963999937 7.9777952450000384),SLE_Prim_0946,"B.D.E.C. Primary School, Njai Town",Bo,Kakua (Bo Town),North,SLE03019114,Primary School,7.97779524,-11.73574396,Needs Validation - STEWARD Project,SLE03019114,Bo Town,Bo,946
sle_educ_pt_steward_schools.17597,POINT (-11.737368249999975 7.976709270000072),SLE_Prim_0947,U.M.C. Primary School - KULANDA Town Bible Training Vocation Inst.,Bo,Kakua (Bo Town),North,SLE03019114,Primary School,7.97670927,-11.73736825,Needs Validation - STEWARD Project,SLE03019114,Bo Town,Bo,947
sle_educ_pt_steward_schools.17598,POINT (-11.740968548999945 7.975637317000064),SLE_Seco_0948,Secondary School,Bo,Kakua (Bo Town),North,SLE03019115,Secondary School,7.97563732,-11.74096855,Needs Validation - STEWARD Project,SLE03019115,Bo Town,Bo,948
sle_educ_pt_steward_schools.17599,POINT (-11.760092722999957 7.972862858000042),SLE_Prim_0949,Ken Wiebe Primary School,Bo,Kakua,Samamie,SLE03019115,Primary School,7.97286286,-11.76009272,Needs Validation - STEWARD Project,SLE03019115,Bo Town,Bo,949
sle_educ_pt_steward_schools.17600,POINT (-11.745320292999963 7.964928495000038),SLE_Scho_0950,Paul's School for the Blind,Bo,Kakua (Bo Town),North,SLE03019116,School,7.9649285,-11.74532029,Needs Validation - STEWARD Project,SLE03019116,Bo Town,Bo,950
sle_educ_pt_steward_schools.17601,POINT (-11.74439770999993 7.96521470600004),SLE_Prim_0951,Y.W.C. Pre-Primary School,Bo,Kakua (Bo Town),North,SLE03019116,Primary School,7.96521471,-11.74439771,Needs Validation - STEWARD Project,SLE03019116,Bo Town,Bo,951
sle_educ_pt_steward_schools.17602,POINT (-11.747205133999955 7.94990802600006),SLE_Prim_0952,American Calva Baptist Church Priary School,Bo,Kakua (Bo Town),West,SLE03019118,Primary School,7.94990803,-11.74720513,Needs Validation - STEWARD Project,SLE03019118,Bo Town,Bo,952
sle_educ_pt_steward_schools.17603,POINT (-11.73469788899996 7.940349602000026),SLE_Prim_0953,Debbie Milwood Pre-School,Bo,Kakua (Bo Town),West,SLE03019119,Primary School,7.9403496,-11.73469789,Needs Validation - STEWARD Project,SLE03019119,Bo Town,Bo,953
sle_educ_pt_steward_schools.17604,POINT (-11.73469788899996 7.940349602000026),SLE_Prim_0954,New Life Christian Primary school,Bo,Kakua (Bo Town),West,SLE03019119,Primary School,7.9403496,-11.73469789,Needs Validation - STEWARD Project,SLE03019119,Bo Town,Bo,954
sle_educ_pt_steward_schools.17605,POINT (-11.739914392999935 7.943866230000026),SLE_Prim_0955,Sierra Leone United Islamic Mission Primary School,Bo,Kakua (Bo Town),West,SLE03019119,Primary School,7.94386623,-11.73991439,Needs Validation - STEWARD Project,SLE03019119,Bo Town,Bo,955
sle_educ_pt_steward_schools.17606,POINT (-11.736939245999963 7.9503372460000605),SLE_Prim_0956,Aladura Primary School,Bo,Kakua (Bo Town),West,SLE03019120,Primary School,7.95033725,-11.73693925,Needs Validation - STEWARD Project,SLE03019120,Bo Town,Bo,956
sle_educ_pt_steward_schools.17607,POINT (-11.73424166999996 7.953571695000051),SLE_Prim_0957,Islamic Call society Primary School,Bo,Kakua (Bo Town),West,SLE03019120,Primary School,7.9535717,-11.73424167,Needs Validation - STEWARD Project,SLE03019120,Bo Town,Bo,957
sle_educ_pt_steward_schools.17608,POINT (-11.738139463999971 7.949552273000052),SLE_Prim_0958,Martin Luther Memorial Primary,Bo,Kakua (Bo Town),West,SLE03019120,Primary School,7.94955227,-11.73813946,Needs Validation - STEWARD Project,SLE03019120,Bo Town,Bo,958
sle_educ_pt_steward_schools.17609,POINT (-11.73229232899996 7.95072927700005),SLE_Prim_0959,R.C. Pr. School,Bo,Kakua (Bo Town),West,SLE03019120,Primary School,7.95072928,-11.73229233,Needs Validation - STEWARD Project,SLE03019120,Bo Town,Bo,959
sle_educ_pt_steward_schools.17610,POINT (-11.735257529999956 7.957784624000055),SLE_Prim_0960,U.B.C. Primary School,Bo,Kakua (Bo Town),West,SLE03019120,Primary School,7.95778462,-11.73525753,Needs Validation - STEWARD Project,SLE03019120,Bo Town,Bo,960
sle_educ_pt_steward_schools.17611,POINT (-11.742595347999952 7.962687651000067),SLE_Seco_0961,Bo Government Secondary School,Bo,Kakua (Bo Town),West,SLE03019121,Secondary School,7.96268765,-11.74259535,Needs Validation - STEWARD Project,SLE03019121,Bo Town,Bo,961
sle_educ_pt_steward_schools.17612,POINT (-11.741559248999977 7.966344865000053),SLE_Seco_0962,Methodist High School,Bo,Kakua (Bo Town),West,SLE03019121,Secondary School,7.96634486,-11.74155925,Needs Validation - STEWARD Project,SLE03019121,Bo Town,Bo,962
sle_educ_pt_steward_schools.17613,POINT (-11.756301048999944 7.96157574800003),SLE_Prim_0963,B.D.E.C. Primary School,Bo,Kakua (Bo Town),West,SLE03019121,Primary School,7.96157575,-11.75630105,Needs Validation - STEWARD Project,SLE03019121,Bo Town,Bo,963
sle_educ_pt_steward_schools.17614,POINT (-11.74374901899995 7.9589935200000355),SLE_Prim_0964,Lumba Primary School,Bo,Kakua (Bo Town),West,SLE03019121,Primary School,7.95899352,-11.74374902,Needs Validation - STEWARD Project,SLE03019121,Bo Town,Bo,964
sle_educ_pt_steward_schools.17615,POINT (-11.741056798999978 7.965751843000021),SLE_Prim_0965,Methodist Primary School,Bo,Kakua (Bo Town),West,SLE03019121,Primary School,7.96575184,-11.7410568,Needs Validation - STEWARD Project,SLE03019121,Bo Town,Bo,965
sle_educ_pt_steward_schools.17616,POINT (-11.749442640999973 7.961973669000031),SLE_Prim_0966,National Islamic Primary School -,Bo,Kakua (Bo Town),West,SLE03019121,Primary School,7.96197367,-11.74944264,Needs Validation - STEWARD Project,SLE03019121,Bo Town,Bo,966
sle_educ_pt_steward_schools.17617,POINT (-11.751391964999982 7.959358520000023),SLE_Prim_0967,Sierra Leone Muslim Brotherwood Primary School,Bo,Kakua (Bo Town),West,SLE03019121,Primary School,7.95935852,-11.75139196,Needs Validation - STEWARD Project,SLE03019121,Bo Town,Bo,967
sle_educ_pt_steward_schools.17618,POINT (-11.743045433999953 7.95677543100004),SLE_Scho_0968,"(Fofana St., Corronation Field Rd.,WestSt., Kpondahun Rd., Moigua St and Moriba Lane) Mary Rice Spicial Needs School",Bo,Kakua (Bo Town),West,SLE03019122,School,7.95677543,-11.74304543,Needs Validation - STEWARD Project,SLE03019122,Bo Town,Bo,968
sle_educ_pt_steward_schools.17619,POINT (-11.739794011999948 7.957131232000052),SLE_Prim_0969,Muke - Tiwa Primary School,Bo,Kakua (Bo Town),West,SLE03019122,Primary School,7.95713123,-11.73979401,Needs Validation - STEWARD Project,SLE03019122,Bo Town,Bo,969
sle_educ_pt_steward_schools.17620,POINT (-11.73808588999998 7.9565009840000585),SLE_Prim_0970,National Islamic Primary School,Bo,Kakua (Bo Town),West,SLE03019122,Primary School,7.95650098,-11.73808589,Needs Validation - STEWARD Project,SLE03019122,Bo Town,Bo,970
sle_educ_pt_steward_schools.17621,POINT (-11.740017466999973 7.956659907000073),SLE_Prim_0971,S.L.M.B. Primary School,Bo,Kakua (Bo Town),West,SLE03019122,Primary School,7.95665991,-11.74001747,Needs Validation - STEWARD Project,SLE03019122,Bo Town,Bo,971
sle_educ_pt_steward_schools.17622,POINT (-11.739964105999945 7.954085125000063),SLE_Prim_0972,Sierra Church Primary School,Bo,Kakua (Bo Town),West,SLE03019122,Primary School,7.95408512,-11.73996411,Needs Validation - STEWARD Project,SLE03019122,Bo Town,Bo,972
sle_educ_pt_steward_schools.17623,POINT (-11.752384664999965 7.954644453000071),SLE_Prim_0973,Street Piris Primary School,Bo,Kakua (Bo Town),West,SLE03019122,Primary School,7.95464445,-11.75238466,Needs Validation - STEWARD Project,SLE03019122,Bo Town,Bo,973
sle_educ_pt_steward_schools.17624,POINT (-11.747125850999964 7.957055639000032),SLE_Prim_0974,U.M.C. Primary School,Bo,Kakua (Bo Town),West,SLE03019122,Primary School,7.95705564,-11.74712585,Needs Validation - STEWARD Project,SLE03019122,Bo Town,Bo,974
sle_educ_pt_steward_schools.17625,POINT (-11.769529128999977 8.405724587000066),SLE_Scho_0975,Makenenday,Tonkolili,Gbonkolenken,Petifu Mayawa (A),SLE02050104,School,8.40572459,-11.76952913,Needs Validation - STEWARD Project,SLE02050104,Gbonkolenken,Tonkolili,975
sle_educ_pt_steward_schools.17626,POINT (-11.842532558999949 8.420725257000072),SLE_Seco_0976,Benevolent Secondary School,Tonkolili,Gbonkolenken,Yele Manowo,SLE02050109,Secondary School,8.42072526,-11.84253256,Needs Validation - STEWARD Project,SLE02050109,Gbonkolenken,Tonkolili,976
sle_educ_pt_steward_schools.17627,POINT (-11.844154934999949 8.415518595000037),SLE_Seco_0977,S.D.A Secondary  School,Tonkolili,Gbonkolenken,Yele Manowo,SLE02050109,Secondary School,8.4155186,-11.84415494,Needs Validation - STEWARD Project,SLE02050109,Gbonkolenken,Tonkolili,977
sle_educ_pt_steward_schools.17628,POINT (-11.752749129999927 9.048091363000026),SLE_Seco_0978,St. Mathew's Secondary School,Tonkolili,Kalansogoia,Lower Section,SLE02050306,Secondary School,9.04809136,-11.75274913,Needs Validation - STEWARD Project,SLE02050306,Kalansogoia,Tonkolili,978
sle_educ_pt_steward_schools.17629,POINT (-12.096728207999945 8.538483725000049),SLE_Scho_0979,B Islamic Scho. K/Station,Tonkolili,Kolifa Mabang,Kumkabai,SLE02050401,School,8.53848372,-12.09672821,Needs Validation - STEWARD Project,SLE02050401,Kholifa Mabang,Tonkolili,979
sle_educ_pt_steward_schools.17630,POINT (-11.93210158599993 8.721464689000072),SLE_Seco_0980,Commercial School (Girls),Tonkolili,Kholifa Rowala,Bo Road,SLE02050501,Secondary School,8.72146469,-11.93210159,Needs Validation - STEWARD Project,SLE02050501,Kholifa Rowala,Tonkolili,980
sle_educ_pt_steward_schools.17631,POINT (-11.942516814999976 8.716930414000046),SLE_Seco_0981,"Government Secondary School Boys,  Magburaka",Tonkolili,Kholifa Rowala,Bo Road,SLE02050501,Secondary School,8.71693041,-11.94251682,Needs Validation - STEWARD Project,SLE02050501,Kholifa Rowala,Tonkolili,981
sle_educ_pt_steward_schools.17632,POINT (-11.902805999999941 8.73386787100003),SLE_Seco_0982,"Government Secondary School, Mathora",Tonkolili,Kholifa Rowala,Lal-Lenken,SLE02050502,Secondary School,8.73386787,-11.902806,Needs Validation - STEWARD Project,SLE02050502,Kholifa Rowala,Tonkolili,982
sle_educ_pt_steward_schools.17633,POINT (-11.95441928799994 8.72029787200006),SLE_Seco_0983,Pampana High School,Tonkolili,Kholifa Rowala,Old Magburaka,SLE02050507,Secondary School,8.72029787,-11.95441929,Needs Validation - STEWARD Project,SLE02050507,Kholifa Rowala,Tonkolili,983
sle_educ_pt_steward_schools.17634,POINT (-11.655629984999962 8.624873439000055),SLE_Seco_0984,Barina Agric. Sec. School,Tonkolili,Kunike Barina,Makali,SLE02050601,Secondary School,8.62487344,-11.65562998,Needs Validation - STEWARD Project,SLE02050601,Kunike Barina,Tonkolili,984
sle_educ_pt_steward_schools.17635,POINT (-11.721003989999929 8.641826657000024),SLE_Scho_0985,Tonkolili District Educational Committee School - Mamurie,Tonkolili,Kunike Barina,Mamurie,SLE02050603,School,8.64182666,-11.72100399,Needs Validation - STEWARD Project,SLE02050603,Kunike Barina,Tonkolili,985
